,Highest Bid,Highest Bidder,Second Highest Bid,Second Highest Bidder
2866,944.1224415572909,EarlyBidder,407.0807353658802,EarlyBidder
2867,944.1224415572909,EarlyBidder,407.0807353658802,EarlyBidder
2868,944.1224415572909,EarlyBidder,407.0807353658802,EarlyBidder
2869,944.1224415572909,EarlyBidder,407.0807353658802,EarlyBidder
2870,944.1224415572909,EarlyBidder,407.0807353658802,EarlyBidder
2871,944.1224415572909,EarlyBidder,407.0807353658802,EarlyBidder
2872,944.1224415572909,EarlyBidder,407.0807353658802,EarlyBidder
2873,944.1224415572909,EarlyBidder,407.0807353658802,EarlyBidder
2874,944.1224415572909,EarlyBidder,407.0807353658802,EarlyBidder
2875,944.1224415572909,EarlyBidder,451.5534772767762,EarlyBidder
2876,944.1224415572909,EarlyBidder,451.5534772767762,EarlyBidder
2877,944.1224415572909,EarlyBidder,451.5534772767762,EarlyBidder
2878,944.1224415572909,EarlyBidder,451.5534772767762,EarlyBidder
2879,944.1224415572909,EarlyBidder,451.5534772767762,EarlyBidder
2880,944.1224415572909,EarlyBidder,451.5534772767762,EarlyBidder
2881,944.1224415572909,EarlyBidder,451.5534772767762,EarlyBidder
2882,944.1224415572909,EarlyBidder,508.2901056279183,EarlyBidder
2883,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2884,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2885,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2886,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2887,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2888,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2889,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2890,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2891,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2892,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2893,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2894,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2895,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2896,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2897,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2898,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2899,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2900,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2901,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2902,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2903,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2904,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2905,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2906,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2907,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2908,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2909,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2910,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2911,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2912,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2913,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2914,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2915,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2916,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2917,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2918,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2919,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2920,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2921,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2922,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2923,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2924,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2925,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2926,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2927,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2928,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2929,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2930,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2931,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2932,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2933,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2934,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2935,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2936,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2937,944.1224415572909,EarlyBidder,525.4216252576481,EarlyBidder
2938,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2939,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2940,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2941,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2942,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2943,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2944,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2945,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2946,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2947,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2948,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2949,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2950,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2951,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2952,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2953,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2954,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2955,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2956,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2957,944.1224415572909,EarlyBidder,534.6302638938718,SniperBidder
2958,NEW EPOCH,NEW EPOCH,NEW EPOCH,NEW EPOCH
2959,0.0,None,0.0,None
2960,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2961,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2962,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2963,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2964,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2965,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2966,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2967,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2968,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2969,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2970,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2971,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2972,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2973,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2974,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2975,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2976,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2977,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2978,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2979,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2980,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2981,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2982,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2983,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2984,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2985,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2986,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2987,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2988,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2989,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2990,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2991,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2992,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2993,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2994,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2995,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2996,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2997,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2998,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
2999,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3000,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3001,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3002,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3003,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3004,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3005,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3006,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3007,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3008,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3009,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3010,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3011,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3012,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3013,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3014,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3015,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3016,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3017,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3018,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3019,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3020,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3021,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3022,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3023,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3024,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3025,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3026,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3027,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3028,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3029,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3030,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3031,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3032,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3033,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3034,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3035,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3036,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3037,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3038,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3039,534.3662388631701,EarlyBidder,409.661631976882,EarlyBidder
3040,534.3662388631701,EarlyBidder,477.0139354200261,SniperBidder
3041,534.3662388631701,EarlyBidder,530.8186467679559,EarlyBidder
3042,580.4459763265104,SniperBidder,534.3662388631701,EarlyBidder
3043,619.7535704816286,SniperBidder,580.4459763265104,SniperBidder
3044,634.8982195110511,EarlyBidder,619.7535704816286,SniperBidder
3045,680.151651648016,EarlyBidder,653.8154357754258,EarlyBidder
3046,687.3284487137944,EarlyBidder,680.151651648016,EarlyBidder
3047,734.1856645455721,SniperBidder,718.0931782800446,SniperBidder
3048,760.9464516933438,EarlyBidder,734.1856645455721,SniperBidder
3049,839.283703088332,EarlyBidder,810.6267132509691,EarlyBidder
3050,858.7924147422023,EarlyBidder,839.283703088332,EarlyBidder
3051,874.1657238380803,SniperBidder,858.7924147422023,EarlyBidder
3052,874.1657238380803,SniperBidder,858.7924147422023,EarlyBidder
3053,874.1657238380803,SniperBidder,861.6448806262789,EarlyBidder
3054,900.2035938180978,EarlyBidder,890.6592423283454,EarlyBidder
3055,960.2176118671329,EarlyBidder,900.2035938180978,EarlyBidder
3056,960.2176118671329,EarlyBidder,900.2035938180978,EarlyBidder
3057,960.2176118671329,EarlyBidder,908.7301561465148,EarlyBidder
3058,960.2176118671329,EarlyBidder,908.7301561465148,EarlyBidder
3059,960.2176118671329,EarlyBidder,950.021119666476,EarlyBidder
3060,NEW EPOCH,NEW EPOCH,NEW EPOCH,NEW EPOCH
3061,0.0,None,0.0,None
3062,501.59406004876325,EarlyBidder,302.5717157649768,EarlyBidder
3063,501.59406004876325,EarlyBidder,302.5717157649768,EarlyBidder
3064,501.59406004876325,EarlyBidder,302.5717157649768,EarlyBidder
3065,501.59406004876325,EarlyBidder,302.5717157649768,EarlyBidder
3066,501.59406004876325,EarlyBidder,302.5717157649768,EarlyBidder
3067,501.59406004876325,EarlyBidder,302.5717157649768,EarlyBidder
3068,501.59406004876325,EarlyBidder,334.26463714527864,EarlyBidder
3069,501.59406004876325,EarlyBidder,350.20066766309037,EarlyBidder
3070,501.59406004876325,EarlyBidder,350.20066766309037,EarlyBidder
3071,501.59406004876325,EarlyBidder,395.9936115752426,EarlyBidder
3072,501.59406004876325,EarlyBidder,395.9936115752426,EarlyBidder
3073,501.59406004876325,EarlyBidder,398.1726028383278,EarlyBidder
3074,501.59406004876325,EarlyBidder,454.9279933235007,EarlyBidder
3075,501.59406004876325,EarlyBidder,454.9279933235007,EarlyBidder
3076,501.59406004876325,EarlyBidder,454.9279933235007,EarlyBidder
3077,501.59406004876325,EarlyBidder,454.9279933235007,EarlyBidder
3078,501.59406004876325,EarlyBidder,476.731242334162,EarlyBidder
3079,527.4690023099309,EarlyBidder,501.59406004876325,EarlyBidder
3080,544.9991186661853,EarlyBidder,527.4690023099309,EarlyBidder
3081,544.9991186661853,EarlyBidder,527.4690023099309,EarlyBidder
3082,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3083,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3084,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3085,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3086,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3087,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3088,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3089,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3090,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3091,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3092,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3093,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3094,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3095,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3096,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3097,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3098,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3099,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3100,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3101,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3102,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3103,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3104,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3105,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3106,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3107,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3108,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3109,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3110,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3111,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3112,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3113,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3114,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3115,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3116,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3117,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3118,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3119,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3120,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3121,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3122,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3123,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3124,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3125,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3126,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3127,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3128,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3129,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3130,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3131,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3132,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3133,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3134,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3135,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3136,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3137,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3138,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3139,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3140,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3141,601.3970044793845,EarlyBidder,544.9991186661853,EarlyBidder
3142,601.3970044793845,EarlyBidder,593.6890078139055,SniperBidder
3143,601.3970044793845,EarlyBidder,593.6890078139055,SniperBidder
3144,601.3970044793845,EarlyBidder,593.6890078139055,SniperBidder
3145,601.3970044793845,EarlyBidder,593.6890078139055,SniperBidder
3146,687.0486098951895,EarlyBidder,601.3970044793845,EarlyBidder
3147,687.0486098951895,EarlyBidder,601.3970044793845,EarlyBidder
3148,687.0486098951895,EarlyBidder,601.3970044793845,EarlyBidder
3149,687.0486098951895,EarlyBidder,601.3970044793845,EarlyBidder
3150,687.0486098951895,EarlyBidder,601.3970044793845,EarlyBidder
3151,687.0486098951895,EarlyBidder,601.3970044793845,EarlyBidder
3152,687.0486098951895,EarlyBidder,601.3970044793845,EarlyBidder
3153,687.0486098951895,EarlyBidder,601.3970044793845,EarlyBidder
3154,687.0486098951895,EarlyBidder,601.3970044793845,EarlyBidder
3155,687.0486098951895,EarlyBidder,601.3970044793845,EarlyBidder
3156,687.0486098951895,EarlyBidder,601.3970044793845,EarlyBidder
3157,687.0486098951895,EarlyBidder,601.3970044793845,EarlyBidder
3158,687.0486098951895,EarlyBidder,601.3970044793845,EarlyBidder
3159,687.0486098951895,EarlyBidder,601.3970044793845,EarlyBidder
3160,687.0486098951895,EarlyBidder,601.3970044793845,EarlyBidder
3161,687.0486098951895,EarlyBidder,601.3970044793845,EarlyBidder
3162,NEW EPOCH,NEW EPOCH,NEW EPOCH,NEW EPOCH
3163,0.0,None,0.0,None
3164,840.2047375476816,EarlyBidder,590.8922667388514,EarlyBidder
3165,840.2047375476816,EarlyBidder,590.8922667388514,EarlyBidder
3166,840.2047375476816,EarlyBidder,590.8922667388514,EarlyBidder
3167,840.2047375476816,EarlyBidder,618.7563533950674,EarlyBidder
3168,840.2047375476816,EarlyBidder,618.7563533950674,EarlyBidder
3169,840.2047375476816,EarlyBidder,618.7563533950674,EarlyBidder
3170,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3171,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3172,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3173,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3174,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3175,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3176,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3177,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3178,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3179,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3180,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3181,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3182,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3183,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3184,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3185,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3186,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3187,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3188,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3189,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3190,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3191,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3192,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3193,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3194,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3195,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3196,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3197,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3198,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3199,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3200,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3201,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3202,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3203,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3204,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3205,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3206,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3207,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3208,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3209,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3210,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3211,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3212,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3213,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3214,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3215,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3216,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3217,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3218,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3219,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3220,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3221,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3222,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3223,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3224,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3225,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3226,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3227,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3228,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3229,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3230,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3231,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3232,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3233,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3234,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3235,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3236,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3237,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3238,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3239,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3240,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3241,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3242,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3243,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3244,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3245,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3246,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3247,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3248,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3249,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3250,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3251,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3252,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3253,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3254,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3255,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3256,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3257,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3258,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3259,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3260,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3261,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3262,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3263,840.2047375476816,EarlyBidder,623.8392271981428,EarlyBidder
3264,NEW EPOCH,NEW EPOCH,NEW EPOCH,NEW EPOCH
3265,0.0,None,0.0,None
3266,749.5980995533587,EarlyBidder,628.3461184466663,EarlyBidder
3267,749.5980995533587,EarlyBidder,628.3461184466663,EarlyBidder
3268,749.5980995533587,EarlyBidder,628.3461184466663,EarlyBidder
3269,749.5980995533587,EarlyBidder,688.6177432038842,EarlyBidder
